# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_nostructure_texture_near_withloop_validation.bag'
# timestamp tx ty tz qx qy qz qw
1341840232.3482 -1.5201 -2.5441 1.0827 0.9053 0.1587 -0.0830 -0.3852
1341840232.3582 -1.5224 -2.5446 1.0827 0.9054 0.1558 -0.0838 -0.3858
1341840232.3681 -1.5245 -2.5448 1.0824 0.9055 0.1538 -0.0830 -0.3866
1341840232.3781 -1.5265 -2.5451 1.0821 0.9057 0.1516 -0.0820 -0.3874
1341840232.3881 -1.5281 -2.5455 1.0815 0.9061 0.1507 -0.0800 -0.3872
1341840232.3982 -1.5300 -2.5459 1.0811 0.9067 0.1490 -0.0783 -0.3868
1341840232.4081 -1.5321 -2.5460 1.0805 0.9068 0.1475 -0.0767 -0.3873
1341840232.4182 -1.5347 -2.5465 1.0802 0.9074 0.1450 -0.0763 -0.3869
1341840232.4281 -1.5367 -2.5469 1.0798 0.9080 0.1436 -0.0751 -0.3863
1341840232.4381 -1.5386 -2.5473 1.0795 0.9088 0.1419 -0.0739 -0.3853
1341840232.4481 -1.5409 -2.5478 1.0791 0.9093 0.1398 -0.0737 -0.3849
1341840232.4583 -1.5433 -2.5490 1.0786 0.9102 0.1366 -0.0735 -0.3839
1341840232.4681 -1.5456 -2.5495 1.0785 0.9106 0.1347 -0.0738 -0.3837
1341840232.4782 -1.5478 -2.5501 1.0783 0.9110 0.1333 -0.0736 -0.3833
1341840232.4881 -1.5501 -2.5505 1.0781 0.9110 0.1323 -0.0732 -0.3837
1341840232.4982 -1.5523 -2.5512 1.0778 0.9110 0.1307 -0.0722 -0.3845
1341840232.5082 -1.5545 -2.5517 1.0773 0.9107 0.1300 -0.0710 -0.3855
1341840232.5201 -1.5570 -2.5521 1.0774 0.9105 0.1290 -0.0705 -0.3865
1341840232.5282 -1.5593 -2.5524 1.0771 0.9102 0.1282 -0.0693 -0.3876
1341840232.5382 -1.5617 -2.5529 1.0770 0.9103 0.1274 -0.0690 -0.3878
1341840232.5481 -1.5641 -2.5534 1.0767 0.9108 0.1267 -0.0679 -0.3871
1341840232.5582 -1.5666 -2.5539 1.0764 0.9110 0.1258 -0.0672 -0.3869
1341840232.5681 -1.5691 -2.5544 1.0761 0.9118 0.1249 -0.0663 -0.3856
1341840232.5781 -1.5714 -2.5550 1.0760 0.9125 0.1242 -0.0657 -0.3843
1341840232.5882 -1.5742 -2.5556 1.0761 0.9128 0.1228 -0.0648 -0.3840
1341840232.5982 -1.5767 -2.5563 1.0762 0.9128 0.1218 -0.0645 -0.3844
1341840232.6081 -1.5790 -2.5571 1.0763 0.9129 0.1208 -0.0641 -0.3846
1341840232.6185 -1.5815 -2.5581 1.0765 0.9128 0.1194 -0.0634 -0.3855
1341840232.6285 -1.5837 -2.5589 1.0767 0.9125 0.1183 -0.0634 -0.3866
1341840232.6382 -1.5854 -2.5597 1.0771 0.9123 0.1174 -0.0619 -0.3875
1341840232.6482 -1.5880 -2.5608 1.0773 0.9125 0.1159 -0.0613 -0.3876
1341840232.6585 -1.5905 -2.5616 1.0771 0.9124 0.1141 -0.0620 -0.3880
1341840232.6681 -1.5929 -2.5624 1.0771 0.9129 0.1120 -0.0612 -0.3877
1341840232.6782 -1.5948 -2.5636 1.0774 0.9139 0.1112 -0.0592 -0.3859
1341840232.6901 -1.5973 -2.5646 1.0770 0.9145 0.1098 -0.0591 -0.3849
1341840232.6982 -1.5997 -2.5655 1.0768 0.9155 0.1076 -0.0584 -0.3832
1341840232.7082 -1.6021 -2.5665 1.0767 0.9167 0.1062 -0.0572 -0.3809
1341840232.7182 -1.6047 -2.5675 1.0766 0.9176 0.1046 -0.0566 -0.3792
1341840232.7282 -1.6073 -2.5685 1.0767 0.9186 0.1030 -0.0560 -0.3775
1341840232.7382 -1.6097 -2.5695 1.0769 0.9189 0.1020 -0.0557 -0.3770
1341840232.7481 -1.6124 -2.5704 1.0771 0.9187 0.1006 -0.0554 -0.3778
1341840232.7582 -1.6151 -2.5714 1.0776 0.9187 0.0994 -0.0551 -0.3783
1341840232.7681 -1.6177 -2.5723 1.0782 0.9184 0.0992 -0.0547 -0.3791
1341840232.7781 -1.6206 -2.5731 1.0788 0.9175 0.0991 -0.0552 -0.3812
1341840232.7882 -1.6233 -2.5741 1.0793 0.9175 0.0989 -0.0549 -0.3814
1341840232.7986 -1.6260 -2.5750 1.0798 0.9170 0.0991 -0.0547 -0.3824
1341840232.8081 -1.6289 -2.5757 1.0803 0.9161 0.0988 -0.0554 -0.3846
1341840232.8181 -1.6316 -2.5766 1.0808 0.9159 0.0986 -0.0552 -0.3853
1341840232.8282 -1.6342 -2.5775 1.0813 0.9159 0.0981 -0.0547 -0.3853
1341840232.8382 -1.6371 -2.5784 1.0815 0.9159 0.0977 -0.0543 -0.3855
1341840232.8482 -1.6400 -2.5794 1.0818 0.9161 0.0967 -0.0541 -0.3853
1341840232.8581 -1.6424 -2.5799 1.0819 0.9160 0.0965 -0.0529 -0.3858
1341840232.8682 -1.6449 -2.5806 1.0821 0.9164 0.0961 -0.0521 -0.3851
1341840232.8783 -1.6476 -2.5816 1.0821 0.9165 0.0957 -0.0511 -0.3850
1341840232.8881 -1.6501 -2.5822 1.0821 0.9164 0.0945 -0.0498 -0.3857
1341840232.8981 -1.6525 -2.5829 1.0821 0.9164 0.0941 -0.0492 -0.3860
1341840232.9081 -1.6551 -2.5834 1.0821 0.9165 0.0922 -0.0484 -0.3863
1341840232.9182 -1.6578 -2.5841 1.0821 0.9168 0.0912 -0.0478 -0.3858
1341840232.9283 -1.6601 -2.5847 1.0820 0.9172 0.0895 -0.0474 -0.3852
1341840232.9381 -1.6629 -2.5853 1.0820 0.9178 0.0881 -0.0476 -0.3842
1341840232.9482 -1.6657 -2.5857 1.0820 0.9182 0.0866 -0.0481 -0.3834
1341840232.9582 -1.6683 -2.5864 1.0822 0.9189 0.0855 -0.0479 -0.3821
1341840232.9686 -1.6709 -2.5871 1.0823 0.9192 0.0847 -0.0481 -0.3815
1341840232.9782 -1.6738 -2.5877 1.0825 0.9192 0.0838 -0.0482 -0.3818
1341840232.9881 -1.6764 -2.5883 1.0829 0.9192 0.0832 -0.0477 -0.3819
1341840232.9982 -1.6788 -2.5890 1.0831 0.9190 0.0820 -0.0470 -0.3827
1341840233.0081 -1.6815 -2.5896 1.0833 0.9185 0.0809 -0.0464 -0.3844
1341840233.0185 -1.6840 -2.5901 1.0835 0.9179 0.0798 -0.0463 -0.3859
1341840233.0282 -1.6867 -2.5907 1.0837 0.9175 0.0786 -0.0461 -0.3870
1341840233.0381 -1.6895 -2.5913 1.0838 0.9175 0.0769 -0.0465 -0.3876
1341840233.0482 -1.6921 -2.5917 1.0839 0.9176 0.0759 -0.0468 -0.3874
1341840233.0581 -1.6948 -2.5924 1.0841 0.9181 0.0750 -0.0474 -0.3863
1341840233.0682 -1.6975 -2.5929 1.0841 0.9185 0.0736 -0.0480 -0.3856
1341840233.0781 -1.7002 -2.5934 1.0842 0.9188 0.0725 -0.0487 -0.3849
1341840233.0882 -1.7027 -2.5938 1.0841 0.9191 0.0715 -0.0488 -0.3843
1341840233.0982 -1.7055 -2.5945 1.0842 0.9196 0.0702 -0.0488 -0.3835
1341840233.1081 -1.7079 -2.5951 1.0843 0.9197 0.0692 -0.0488 -0.3834
1341840233.1182 -1.7105 -2.5955 1.0844 0.9198 0.0679 -0.0485 -0.3834
1341840233.1281 -1.7133 -2.5960 1.0845 0.9195 0.0667 -0.0485 -0.3843
1341840233.1382 -1.7158 -2.5966 1.0846 0.9193 0.0659 -0.0485 -0.3850
1341840233.1481 -1.7185 -2.5972 1.0847 0.9193 0.0652 -0.0487 -0.3849
1341840233.1581 -1.7213 -2.5976 1.0847 0.9190 0.0653 -0.0488 -0.3858
1341840233.1685 -1.7237 -2.5980 1.0846 0.9188 0.0660 -0.0488 -0.3861
1341840233.1782 -1.7263 -2.5985 1.0847 0.9187 0.0664 -0.0482 -0.3862
1341840233.1882 -1.7288 -2.5989 1.0845 0.9188 0.0671 -0.0474 -0.3861
1341840233.1982 -1.7313 -2.5992 1.0844 0.9190 0.0676 -0.0462 -0.3856
1341840233.2082 -1.7337 -2.5995 1.0843 0.9200 0.0679 -0.0444 -0.3834
1341840233.2181 -1.7365 -2.5995 1.0842 0.9201 0.0680 -0.0430 -0.3834
1341840233.2285 -1.7394 -2.5996 1.0841 0.9206 0.0671 -0.0415 -0.3823
1341840233.2382 -1.7420 -2.5997 1.0843 0.9210 0.0666 -0.0410 -0.3817
1341840233.2482 -1.7446 -2.5999 1.0844 0.9212 0.0673 -0.0408 -0.3810
1341840233.2581 -1.7473 -2.6001 1.0847 0.9211 0.0673 -0.0411 -0.3813
1341840233.2682 -1.7499 -2.6001 1.0850 0.9205 0.0670 -0.0417 -0.3827
1341840233.2781 -1.7525 -2.6004 1.0854 0.9199 0.0669 -0.0423 -0.3840
1341840233.2882 -1.7551 -2.6008 1.0858 0.9195 0.0671 -0.0431 -0.3848
1341840233.3004 -1.7575 -2.6009 1.0859 0.9185 0.0666 -0.0436 -0.3872
1341840233.3081 -1.7595 -2.6007 1.0860 0.9177 0.0653 -0.0435 -0.3894
1341840233.3182 -1.7620 -2.6007 1.0860 0.9176 0.0643 -0.0427 -0.3898
1341840233.3289 -1.7643 -2.6006 1.0858 0.9177 0.0630 -0.0419 -0.3900
1341840233.3382 -1.7666 -2.6005 1.0856 0.9183 0.0613 -0.0409 -0.3890
1341840233.3481 -1.7695 -2.6006 1.0852 0.9193 0.0587 -0.0410 -0.3869
1341840233.3582 -1.7718 -2.6002 1.0850 0.9200 0.0573 -0.0402 -0.3856
1341840233.3682 -1.7741 -2.6000 1.0845 0.9199 0.0560 -0.0396 -0.3861
1341840233.3781 -1.7765 -2.5999 1.0844 0.9206 0.0542 -0.0391 -0.3846
1341840233.3881 -1.7789 -2.5995 1.0844 0.9208 0.0523 -0.0388 -0.3846
1341840233.3981 -1.7812 -2.5991 1.0843 0.9207 0.0511 -0.0389 -0.3850
1341840233.4081 -1.7834 -2.5987 1.0844 0.9208 0.0500 -0.0387 -0.3850
1341840233.4181 -1.7858 -2.5982 1.0845 0.9207 0.0483 -0.0382 -0.3853
1341840233.4281 -1.7882 -2.5979 1.0844 0.9209 0.0473 -0.0377 -0.3851
1341840233.4382 -1.7906 -2.5973 1.0846 0.9204 0.0462 -0.0377 -0.3864
1341840233.4481 -1.7930 -2.5967 1.0847 0.9205 0.0449 -0.0373 -0.3863
1341840233.4615 -1.7954 -2.5962 1.0849 0.9205 0.0433 -0.0373 -0.3867
1341840233.4682 -1.7978 -2.5956 1.0849 0.9205 0.0417 -0.0371 -0.3868
1341840233.4781 -1.8001 -2.5951 1.0850 0.9203 0.0400 -0.0370 -0.3875
1341840233.4882 -1.8026 -2.5946 1.0851 0.9203 0.0385 -0.0368 -0.3876
1341840233.4981 -1.8050 -2.5940 1.0850 0.9203 0.0367 -0.0365 -0.3877
1341840233.5081 -1.8078 -2.5933 1.0848 0.9203 0.0350 -0.0365 -0.3880
1341840233.5182 -1.8103 -2.5927 1.0847 0.9205 0.0338 -0.0362 -0.3876
1341840233.5281 -1.8129 -2.5920 1.0845 0.9204 0.0326 -0.0364 -0.3879
1341840233.5386 -1.8153 -2.5914 1.0842 0.9207 0.0319 -0.0360 -0.3873
1341840233.5481 -1.8181 -2.5907 1.0839 0.9207 0.0312 -0.0363 -0.3874
1341840233.5582 -1.8207 -2.5900 1.0835 0.9205 0.0306 -0.0359 -0.3878
1341840233.5682 -1.8233 -2.5895 1.0831 0.9208 0.0302 -0.0352 -0.3872
1341840233.5781 -1.8262 -2.5889 1.0828 0.9211 0.0293 -0.0343 -0.3868
1341840233.5881 -1.8288 -2.5882 1.0823 0.9207 0.0292 -0.0334 -0.3878
1341840233.5981 -1.8317 -2.5875 1.0818 0.9207 0.0290 -0.0322 -0.3879
1341840233.6082 -1.8345 -2.5867 1.0813 0.9207 0.0289 -0.0308 -0.3880
1341840233.6181 -1.8373 -2.5861 1.0809 0.9209 0.0298 -0.0297 -0.3876
1341840233.6281 -1.8405 -2.5854 1.0806 0.9211 0.0303 -0.0290 -0.3870
1341840233.6382 -1.8433 -2.5845 1.0801 0.9212 0.0314 -0.0283 -0.3869
1341840233.6482 -1.8462 -2.5836 1.0797 0.9209 0.0316 -0.0276 -0.3876
1341840233.6581 -1.8493 -2.5829 1.0793 0.9215 0.0323 -0.0268 -0.3862
1341840233.6684 -1.8521 -2.5817 1.0790 0.9210 0.0317 -0.0268 -0.3873
1341840233.6782 -1.8553 -2.5805 1.0786 0.9211 0.0310 -0.0264 -0.3872
1341840233.6882 -1.8583 -2.5794 1.0784 0.9211 0.0304 -0.0264 -0.3872
1341840233.6984 -1.8612 -2.5782 1.0783 0.9214 0.0292 -0.0259 -0.3867
1341840233.7082 -1.8644 -2.5772 1.0782 0.9219 0.0281 -0.0252 -0.3857
1341840233.7182 -1.8672 -2.5761 1.0782 0.9224 0.0270 -0.0252 -0.3845
1341840233.7281 -1.8701 -2.5750 1.0783 0.9229 0.0255 -0.0241 -0.3835
1341840233.7384 -1.8732 -2.5737 1.0785 0.9229 0.0243 -0.0239 -0.3834
1341840233.7483 -1.8760 -2.5726 1.0788 0.9227 0.0233 -0.0239 -0.3842
1341840233.7618 -1.8789 -2.5715 1.0792 0.9227 0.0221 -0.0240 -0.3841
1341840233.7682 -1.8815 -2.5703 1.0796 0.9225 0.0210 -0.0238 -0.3846
1341840233.7782 -1.8839 -2.5692 1.0801 0.9222 0.0197 -0.0240 -0.3854
1341840233.7883 -1.8867 -2.5681 1.0807 0.9221 0.0174 -0.0240 -0.3857
1341840233.8018 -1.8894 -2.5672 1.0813 0.9222 0.0158 -0.0242 -0.3857
1341840233.8082 -1.8921 -2.5659 1.0818 0.9220 0.0134 -0.0240 -0.3861
1341840233.8181 -1.8946 -2.5649 1.0823 0.9221 0.0116 -0.0239 -0.3861
1341840233.8288 -1.8972 -2.5636 1.0828 0.9223 0.0098 -0.0239 -0.3856
1341840233.8382 -1.8998 -2.5626 1.0834 0.9227 0.0082 -0.0243 -0.3847
1341840233.8481 -1.9023 -2.5614 1.0839 0.9229 0.0068 -0.0242 -0.3843
1341840233.8583 -1.9046 -2.5603 1.0844 0.9229 0.0055 -0.0238 -0.3843
1341840233.8681 -1.9071 -2.5590 1.0850 0.9226 0.0039 -0.0237 -0.3849
1341840233.8781 -1.9095 -2.5579 1.0857 0.9227 0.0024 -0.0236 -0.3848
1341840233.8881 -1.9120 -2.5564 1.0863 0.9223 0.0007 -0.0234 -0.3858
1341840233.8981 -1.9145 -2.5551 1.0869 0.9218 -0.0011 -0.0230 -0.3869
1341840233.9081 -1.9170 -2.5537 1.0874 0.9215 -0.0023 -0.0229 -0.3877
1341840233.9182 -1.9195 -2.5525 1.0881 0.9215 -0.0038 -0.0230 -0.3877
1341840233.9281 -1.9220 -2.5510 1.0887 0.9216 -0.0052 -0.0229 -0.3874
1341840233.9402 -1.9243 -2.5493 1.0894 0.9213 -0.0058 -0.0222 -0.3881
1341840233.9531 -1.9269 -2.5476 1.0900 0.9211 -0.0073 -0.0220 -0.3887
1341840233.9581 -1.9294 -2.5462 1.0906 0.9208 -0.0084 -0.0217 -0.3893
1341840233.9682 -1.9320 -2.5447 1.0912 0.9210 -0.0100 -0.0217 -0.3889
1341840233.9782 -1.9345 -2.5431 1.0915 0.9204 -0.0117 -0.0216 -0.3901
1341840233.9881 -1.9372 -2.5414 1.0918 0.9207 -0.0138 -0.0214 -0.3894
1341840233.9993 -1.9398 -2.5401 1.0922 0.9212 -0.0155 -0.0213 -0.3883
1341840234.0081 -1.9426 -2.5386 1.0927 0.9215 -0.0174 -0.0215 -0.3875
1341840234.0181 -1.9454 -2.5374 1.0933 0.9220 -0.0186 -0.0221 -0.3862
1341840234.0292 -1.9482 -2.5361 1.0937 0.9218 -0.0198 -0.0224 -0.3866
1341840234.0381 -1.9509 -2.5351 1.0943 0.9219 -0.0208 -0.0228 -0.3862
1341840234.0481 -1.9534 -2.5341 1.0948 0.9214 -0.0213 -0.0234 -0.3873
1341840234.0581 -1.9564 -2.5331 1.0953 0.9208 -0.0229 -0.0239 -0.3887
1341840234.0697 -1.9592 -2.5320 1.0959 0.9199 -0.0241 -0.0249 -0.3906
1341840234.0781 -1.9621 -2.5311 1.0965 0.9191 -0.0256 -0.0258 -0.3923
1341840234.0881 -1.9650 -2.5299 1.0967 0.9185 -0.0269 -0.0266 -0.3937
1341840234.0981 -1.9679 -2.5289 1.0969 0.9182 -0.0278 -0.0272 -0.3941
1341840234.1081 -1.9709 -2.5277 1.0969 0.9181 -0.0284 -0.0283 -0.3944
1341840234.1181 -1.9739 -2.5266 1.0968 0.9182 -0.0284 -0.0284 -0.3941
1341840234.1281 -1.9767 -2.5254 1.0967 0.9187 -0.0286 -0.0282 -0.3929
1341840234.1381 -1.9798 -2.5243 1.0965 0.9188 -0.0281 -0.0275 -0.3928
1341840234.1481 -1.9827 -2.5229 1.0962 0.9186 -0.0269 -0.0270 -0.3932
1341840234.1581 -1.9856 -2.5217 1.0960 0.9189 -0.0263 -0.0256 -0.3929
1341840234.1681 -1.9885 -2.5206 1.0957 0.9193 -0.0251 -0.0242 -0.3921
1341840234.1781 -1.9916 -2.5194 1.0956 0.9193 -0.0242 -0.0238 -0.3920
1341840234.1881 -1.9948 -2.5183 1.0953 0.9195 -0.0238 -0.0230 -0.3916
1341840234.1981 -1.9977 -2.5171 1.0952 0.9194 -0.0232 -0.0230 -0.3920
1341840234.2081 -2.0009 -2.5162 1.0952 0.9198 -0.0222 -0.0234 -0.3911
1341840234.2182 -2.0043 -2.5152 1.0953 0.9196 -0.0215 -0.0248 -0.3916
1341840234.2281 -2.0073 -2.5142 1.0955 0.9192 -0.0206 -0.0256 -0.3924
1341840234.2381 -2.0106 -2.5133 1.0958 0.9189 -0.0197 -0.0269 -0.3930
1341840234.2483 -2.0138 -2.5127 1.0960 0.9191 -0.0185 -0.0285 -0.3925
1341840234.2581 -2.0168 -2.5119 1.0961 0.9186 -0.0178 -0.0291 -0.3937
1341840234.2681 -2.0197 -2.5110 1.0962 0.9182 -0.0169 -0.0289 -0.3947
1341840234.2804 -2.0228 -2.5103 1.0962 0.9178 -0.0165 -0.0292 -0.3956
1341840234.2881 -2.0256 -2.5094 1.0962 0.9177 -0.0166 -0.0288 -0.3960
1341840234.2981 -2.0283 -2.5087 1.0961 0.9177 -0.0165 -0.0286 -0.3960
1341840234.3081 -2.0311 -2.5078 1.0960 0.9183 -0.0163 -0.0283 -0.3945
1341840234.3184 -2.0341 -2.5072 1.0960 0.9189 -0.0163 -0.0281 -0.3930
1341840234.3281 -2.0367 -2.5064 1.0960 0.9195 -0.0164 -0.0280 -0.3917
1341840234.3381 -2.0397 -2.5055 1.0959 0.9197 -0.0165 -0.0283 -0.3914
1341840234.3503 -2.0424 -2.5046 1.0959 0.9199 -0.0164 -0.0285 -0.3909
1341840234.3581 -2.0452 -2.5039 1.0960 0.9199 -0.0162 -0.0295 -0.3907
1341840234.3682 -2.0481 -2.5031 1.0962 0.9194 -0.0161 -0.0303 -0.3919
1341840234.3782 -2.0507 -2.5022 1.0965 0.9190 -0.0158 -0.0309 -0.3928
1341840234.3881 -2.0535 -2.5014 1.0968 0.9187 -0.0160 -0.0312 -0.3935
1341840234.3981 -2.0564 -2.5007 1.0969 0.9183 -0.0159 -0.0313 -0.3943
1341840234.4082 -2.0592 -2.5001 1.0971 0.9187 -0.0158 -0.0318 -0.3934
1341840234.4180 -2.0620 -2.4996 1.0974 0.9190 -0.0157 -0.0327 -0.3925
1341840234.4281 -2.0648 -2.4988 1.0975 0.9194 -0.0151 -0.0330 -0.3916
1341840234.4382 -2.0675 -2.4983 1.0978 0.9195 -0.0144 -0.0335 -0.3913
1341840234.4481 -2.0703 -2.4977 1.0983 0.9195 -0.0135 -0.0344 -0.3913
1341840234.4581 -2.0730 -2.4971 1.0987 0.9192 -0.0125 -0.0350 -0.3921
1341840234.4681 -2.0757 -2.4966 1.0991 0.9187 -0.0112 -0.0352 -0.3933
1341840234.4781 -2.0783 -2.4960 1.0995 0.9181 -0.0101 -0.0355 -0.3946
1341840234.4881 -2.0811 -2.4952 1.0997 0.9173 -0.0096 -0.0354 -0.3966
1341840234.4981 -2.0835 -2.4946 1.0998 0.9172 -0.0083 -0.0348 -0.3968
1341840234.5081 -2.0862 -2.4938 1.0999 0.9170 -0.0079 -0.0346 -0.3973
1341840234.5181 -2.0889 -2.4930 1.0998 0.9174 -0.0068 -0.0347 -0.3964
1341840234.5281 -2.0918 -2.4923 1.0999 0.9179 -0.0061 -0.0346 -0.3953
1341840234.5382 -2.0947 -2.4915 1.1000 0.9184 -0.0051 -0.0346 -0.3942
1341840234.5481 -2.0976 -2.4908 1.1002 0.9190 -0.0034 -0.0345 -0.3927
1341840234.5581 -2.1002 -2.4900 1.1004 0.9189 -0.0018 -0.0344 -0.3930
1341840234.5688 -2.1031 -2.4891 1.1009 0.9185 0.0006 -0.0345 -0.3940
1341840234.5781 -2.1058 -2.4884 1.1014 0.9179 0.0019 -0.0338 -0.3954
1341840234.5881 -2.1085 -2.4877 1.1021 0.9171 0.0040 -0.0336 -0.3973
1341840234.5981 -2.1112 -2.4868 1.1025 0.9159 0.0053 -0.0329 -0.4001
1341840234.6081 -2.1141 -2.4861 1.1031 0.9156 0.0060 -0.0323 -0.4008
1341840234.6185 -2.1171 -2.4852 1.1036 0.9149 0.0062 -0.0321 -0.4023
1341840234.6281 -2.1201 -2.4845 1.1040 0.9151 0.0068 -0.0323 -0.4018
1341840234.6381 -2.1232 -2.4834 1.1044 0.9153 0.0069 -0.0323 -0.4014
1341840234.6481 -2.1263 -2.4827 1.1049 0.9157 0.0078 -0.0331 -0.4005
1341840234.6581 -2.1296 -2.4820 1.1056 0.9158 0.0089 -0.0338 -0.4001
1341840234.6681 -2.1327 -2.4813 1.1061 0.9158 0.0096 -0.0345 -0.4000
1341840234.6782 -2.1359 -2.4809 1.1069 0.9160 0.0116 -0.0347 -0.3995
1341840234.6881 -2.1391 -2.4802 1.1077 0.9155 0.0125 -0.0346 -0.4006
1341840234.6981 -2.1419 -2.4795 1.1084 0.9146 0.0140 -0.0346 -0.4025
1341840234.7081 -2.1452 -2.4790 1.1093 0.9143 0.0144 -0.0344 -0.4033
1341840234.7181 -2.1482 -2.4786 1.1102 0.9138 0.0145 -0.0343 -0.4044
1341840234.7281 -2.1515 -2.4780 1.1111 0.9134 0.0145 -0.0350 -0.4054
1341840234.7381 -2.1548 -2.4775 1.1120 0.9134 0.0143 -0.0354 -0.4053
1341840234.7481 -2.1582 -2.4769 1.1129 0.9136 0.0135 -0.0362 -0.4049
1341840234.7581 -2.1617 -2.4763 1.1137 0.9135 0.0133 -0.0374 -0.4049
1341840234.7687 -2.1651 -2.4761 1.1147 0.9139 0.0131 -0.0395 -0.4038
1341840234.7781 -2.1685 -2.4755 1.1156 0.9136 0.0129 -0.0410 -0.4043
1341840234.7881 -2.1719 -2.4752 1.1165 0.9132 0.0132 -0.0423 -0.4052
1341840234.7981 -2.1752 -2.4749 1.1175 0.9127 0.0134 -0.0438 -0.4060
1341840234.8081 -2.1785 -2.4744 1.1182 0.9119 0.0134 -0.0447 -0.4077
1341840234.8182 -2.1818 -2.4742 1.1191 0.9117 0.0131 -0.0450 -0.4082
1341840234.8281 -2.1850 -2.4739 1.1197 0.9114 0.0129 -0.0456 -0.4088
1341840234.8381 -2.1883 -2.4736 1.1201 0.9111 0.0123 -0.0451 -0.4095
1341840234.8481 -2.1918 -2.4732 1.1206 0.9112 0.0127 -0.0450 -0.4092
1341840234.8581 -2.1950 -2.4729 1.1209 0.9114 0.0130 -0.0447 -0.4089
1341840234.8688 -2.1984 -2.4725 1.1213 0.9115 0.0143 -0.0448 -0.4086
1341840234.8783 -2.2017 -2.4722 1.1217 0.9117 0.0160 -0.0455 -0.4080
1341840234.8891 -2.2049 -2.4720 1.1221 0.9117 0.0179 -0.0457 -0.4079
1341840234.8981 -2.2082 -2.4716 1.1225 0.9113 0.0193 -0.0456 -0.4087
1341840234.9081 -2.2111 -2.4712 1.1227 0.9105 0.0206 -0.0456 -0.4104
1341840234.9182 -2.2142 -2.4706 1.1231 0.9097 0.0216 -0.0454 -0.4122
1341840234.9281 -2.2170 -2.4703 1.1232 0.9088 0.0220 -0.0447 -0.4143
1341840234.9381 -2.2198 -2.4697 1.1233 0.9084 0.0227 -0.0440 -0.4153
1341840234.9489 -2.2228 -2.4690 1.1232 0.9081 0.0224 -0.0435 -0.4159
1341840234.9581 -2.2256 -2.4687 1.1231 0.9085 0.0221 -0.0430 -0.4151
1341840234.9681 -2.2285 -2.4679 1.1231 0.9088 0.0217 -0.0426 -0.4145
1341840234.9783 -2.2314 -2.4672 1.1232 0.9091 0.0208 -0.0425 -0.4139
1341840234.9881 -2.2343 -2.4665 1.1233 0.9096 0.0197 -0.0429 -0.4129
1341840234.9981 -2.2372 -2.4659 1.1234 0.9101 0.0188 -0.0433 -0.4118
1341840235.0082 -2.2400 -2.4650 1.1236 0.9095 0.0175 -0.0447 -0.4130
1341840235.0182 -2.2428 -2.4642 1.1240 0.9088 0.0154 -0.0460 -0.4145
1341840235.0281 -2.2457 -2.4634 1.1245 0.9082 0.0132 -0.0469 -0.4158
1341840235.0381 -2.2486 -2.4624 1.1248 0.9069 0.0110 -0.0483 -0.4184
1341840235.0481 -2.2513 -2.4617 1.1251 0.9062 0.0090 -0.0492 -0.4199
1341840235.0581 -2.2541 -2.4608 1.1252 0.9063 0.0071 -0.0501 -0.4196
1341840235.0688 -2.2569 -2.4599 1.1251 0.9065 0.0048 -0.0502 -0.4193
1341840235.0783 -2.2597 -2.4588 1.1250 0.9069 0.0028 -0.0503 -0.4183
1341840235.0882 -2.2624 -2.4580 1.1248 0.9081 0.0013 -0.0504 -0.4158
1341840235.0982 -2.2651 -2.4571 1.1243 0.9090 -0.0008 -0.0498 -0.4137
1341840235.1081 -2.2680 -2.4560 1.1241 0.9099 -0.0027 -0.0493 -0.4120
1341840235.1181 -2.2709 -2.4550 1.1237 0.9104 -0.0043 -0.0493 -0.4108
1341840235.1281 -2.2736 -2.4541 1.1235 0.9110 -0.0060 -0.0488 -0.4095
1341840235.1381 -2.2764 -2.4533 1.1232 0.9110 -0.0078 -0.0485 -0.4094
1341840235.1481 -2.2794 -2.4524 1.1230 0.9107 -0.0094 -0.0495 -0.4100
1341840235.1582 -2.2822 -2.4518 1.1228 0.9102 -0.0106 -0.0499 -0.4110
1341840235.1681 -2.2852 -2.4510 1.1225 0.9095 -0.0120 -0.0505 -0.4125
1341840235.1782 -2.2883 -2.4504 1.1223 0.9093 -0.0133 -0.0507 -0.4127
1341840235.1881 -2.2914 -2.4499 1.1219 0.9096 -0.0135 -0.0511 -0.4121
1341840235.1982 -2.2946 -2.4493 1.1215 0.9099 -0.0140 -0.0510 -0.4114
1341840235.2081 -2.2978 -2.4486 1.1208 0.9103 -0.0140 -0.0501 -0.4107
1341840235.2207 -2.3010 -2.4482 1.1202 0.9111 -0.0134 -0.0493 -0.4090
1341840235.2281 -2.3040 -2.4478 1.1196 0.9120 -0.0123 -0.0483 -0.4072
1341840235.2382 -2.3073 -2.4471 1.1189 0.9126 -0.0122 -0.0473 -0.4059
1341840235.2481 -2.3105 -2.4469 1.1184 0.9135 -0.0117 -0.0456 -0.4041
1341840235.2582 -2.3136 -2.4466 1.1181 0.9137 -0.0113 -0.0448 -0.4037
1341840235.2682 -2.3170 -2.4463 1.1177 0.9135 -0.0119 -0.0447 -0.4042
1341840235.2781 -2.3204 -2.4460 1.1175 0.9131 -0.0122 -0.0451 -0.4050
